TIPO_NOM,CLV_DIP,NOM_DIP,PERC_DED,GRAV_NG,GRAV_LOC,GRAV_EST,TOPE_NG,INCIDENCIA,CLV_SALDO,SEC_CALC,TOPE_CLV,TOPE_CANT,TOPE_TIPO,VAL_PAR1_TIPO,VAL_PAR1_DESDE,VAL_PAR1_HASTA,VAL_PAR1_DEC,VAL_PAR1_DEF,VAL_PAR2_TIPO,VAL_PAR2_DESDE,VAL_PAR2_HASTA,VAL_PAR2_DEC,VAL_PAR2_DEF,VAL_PAR3_TIPO,VAL_PAR3_DESDE,VAL_PAR3_HASTA,REDONDEO_IMP,REDONDEO_DATO,FORMULA,FORMULA_PRES,FORMULA_FINI,FORMULA_AVANZADA,IMPRIMIR,APLICA_PENSION,BANDERA_FORMULA,BANDERA_NIVEL,DESC_RECIBOS,DIP_SALDOS,SUMA_RESTA_SALDOS,TRANSACCIONES
@,IPVA,INTEGRACION DE PRIMA VACACIONAL,P,GN,0,0,0,0,0,100,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"$INSERT AN_TAB_VACû$INSERT AN_TIPOSûDECLARE FUNCTION ANTIGUEDADûtipo.nom = REG_EMP<AN_EMP.TIPO_NOM%>ûCALL IO_READ(RTIPO,""AN_TIPOS"","""",TIPO.NOM,"""",0,ST)û    LL.TAB.VAC = RTIPO<AN_TIPOS.TAB_VAC%>û    IF LL.TAB.VAC = """" THEN LL.TAB.VAC = TIPO.NOMû    CALL IO_READ(REG.VAC,""AN_TAB_VAC"","""",LL.TAB.VAC,"""",1,ST_RD)û   fantig    = REG_EMP<AN_EMP.F_ALTA%>; FANTIG = FECHA(FANTIG,1,""AAAAMMDD"")û   HOY = DATE()û    ANTIG_EMP = ANTIGUEDAD(FANTIG, HOY)    û    ANOS = INT(ANTIG_EMP + 0.99) û    IF ANOS = 0 THENû       DIAS.VAC.DER =  REG.VAC<AN_TAB_VAC.DIAS%,1>û       PRIMA              = REG.VAC<AN_TAB_VAC.PRIMA%,1> / 100 û       PP = 1û    END ELSEû        LOCATE ANOS IN REG.VAC<AN_TAB_VAC.ANOS%> BY ""AR"" USING @VM SETTING PP ELSE PP-=1û        IF PP = 0 THEN PP = 1û        DIAS.VAC.DER =  REG.VAC<AN_TAB_VAC.DIAS%,PP>û        PRIMA        = REG.VAC<AN_TAB_VAC.PRIMA%,PP> / 100 û    ENDû    SALARIO = SDI@û    û    DIAS.SOBRE  = DIAS.VAC.DER * ( REG.VAC<AN_TAB_VAC.DIAS_SOBRE%,PP> / REG.VAC<AN_TAB_VAC.DIAS%,PP> )û    IMPORTE       = SALARIO * DIAS.SOBRE  * PRIMAû",,,1,1,0,1,,,,,
@,GNCO,GASTOS NO COMPROBADOS,D,NI,0,,0,0,1,905,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,VINC,VIATICOS NO COMPROBADOS,P,GN,0,,0,1,0,50,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,GRAT,GRATIFICACION,P,GN,1,1,0,1,0,150,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,ICAP,INCAP. COMPENSACION,P,GN,1,,0,1,0,121,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = SDI@*PARM1,,,0,1,0,1,,,,,
@,PCGS,PERMISO CON GOCE DE SUELDO,P,GN,1,1,0,1,0,8,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"ûIF TIPO_NOM = ""RU"" THENûIMPORTE = 0ûDATO = 0ûRETURNûENDûûûûIF PARM2+0 <> 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûIMPORTE= PARM1 * SDI@ûDATO= PARM1",,,1,1,0,1,,,,,
@,PPPA,PERMISO POR PATERNIDAD,P,GN,1,,0,1,0,8,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,IMPORTE=PARM1*SDI@ûDATO=PARM1,,,1,1,0,1,,,,,
@,REES,REEMBOLSO DE SEGURIDAD,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DAAG,ANTICIPO DE AGUINALDO,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DANT,DESCUENTO DE ANTICIPO DE NOMINA,D,GN,1,,0,1,0,620,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AYDE,AYUDA DEFUNCION,D,NI,0,,0,1,0,870,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"*Hacer mantenimiento a la clave ""AD"" en tabla de impuestosûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûIF PARM2+0 <> 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû*FLAG AYUDA DE DEFUNCIONûIF REG_EMP<AN_EMP.SIN_US049%>+0 = 0 THEN RETURNû* ûûCALL IO_READ(TABLA_AYDE,""AN_TAB_ISR"","""",""AD"","""",1,ST_RD)ûBASE= SDI@*15ûCALL BUSCAENTABLA(TABLA_AYDE, BASE, LIMITEINF, CUOTAFIJA, PORCEXCED, RENGLON, RESULTADO)ûûIMPORTE= CUOTAFIJA",,,1,1,0,1,,,,,
@,DINV,DESCUENTO INVENTARIO,D,NI,0,,0,0,1,800,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PRFA,PRESTAMO DEL FONDO,P,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DIAT,DIAT,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,ANAM,ANTICIPO AGUINALDO MEXICO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,COMI,COMISIONES,P,GN,1,,0,1,0,196,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,DIEG,ESTADISTICO ENCAPACIDAD EG,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1*SDI@ûDato = PARM1,,,0,1,0,1,,,,,
@,PFAH,PRESTAMO DE FONDO DE AHORRO,D,NI,0,0,0,0,1,715,N,,,O,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,ESPP,ESPP,D,NI,0,,0,1,0,200,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,IMPORTE=PARM1,,,1,1,0,1,,ESPP,,,
@,CFRA,CUOTA FRANCIA,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DHAB,DESC HABITACION,P,GN,1,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BOAR,BONO DE ARRANQUE,P,GN,1,,0,1,0,150,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DESV,DESCUENTO DE VIATICOS,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,RBTR,RETROACTIVO BONO TURNO,P,GN,0,,0,1,0,16,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,RBTR,,,
@,BREF,BONO REFERIDO,P,GN,1,,0,1,0,300,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DVAC,ANTICIPO DE VACACIONES,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AREN,AYUDA DE RENTA,P,GN,0,,0,0,0,145,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"IF PARM1 > 0 THENû   Importe = PARM1ûEND ELSEû CCOSTO = REG_EMP<AN_EMP.CCOSTO%>û  IF TIPO_NOM EQ ""NS"" AND CCOSTO = ""1000000018"" THENû       PNOR = DIPM(""PNOR"",""IM"")û      IMPORTE = PNOR * 0.1560û  ENDûEND û",,,1,1,0,1,,,,,
@,CPVA,COMPLEMENTO PRIMA VACACIONAL,P,EE,1,,0,1,0,201,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DCSI,DEVOLUCION CUOTA SINDICAL,P,NI,0,,0,1,0,202,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,INFO,INFONAVIT ,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,SGMM,SGMM,D,NI,0,,0,0,1,611,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,@AIC,AJUSTE DE IMPUESTO DIFERENCIA A CARGO,X,NI,0,0,0,0,0,960,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"ûIMPUESTO = DIPM(""@ISP"",""IM"")ûIF IMPUESTO > 0 THENû    IMPORTE = IMPUESTOûENDû",,,1,1,0,1,,,,,
@,ALIM,ALIMENTACION,P,NI,0,,0,1,0,200,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,VGAS,VALES DE GASOLINA,P,EX,1,,0,0,0,300,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,"*****************ûVALOR_GRAL= 0û*****************ûVALOR_DIRS= SAL_MIN * 30.4û*****************ûûFINIPER_EXT =  FECHA(FINIPER,2,""AAAAMMDD"")ûIF TIPO_NOM=""FQ"" THENûIMPORTE=PARM1ûEND ELSEûIF FINIPER_EXT[7,2]*1=16 AND TIPO_NOM=""NQ"" THENûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûIF PARM2+0 <> 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû$INSERT TDIASûû*determina fecha de inicioûF_INGRESO_EXT= REG_EMP<AN_EMP.F_INGRESO%>ûF_INI_MES= EJ_FISCAL%:FMT(MES_BASE,""R(0)#2""):""01""ûIF F_INGRESO_EXT > F_INI_MES THENû DIA_INI= F_INGRESO_EXT[7,2]+0ûEND ELSEû DIA_INI= 1ûENDûû*determina fecha de términoûDIA_FIN= 30ûûF_BAJA_INT= DIPC(""@GRA"",""PH"")+0ûIF F_BAJA_INT > 0 THENû DIA_FIN= FECHA(F_BAJA_INT,2,""AAAAMMDD"")[7,2]+0û IF DIA_FIN > 30 THEN DIA_FIN= 30ûENDûûDIAS= DIA_FIN - DIA_INI + 1û*IF PARM1+0 <> 0 THEN DIAS= PARM1ûûIF REG_EMP<AN_EMP.SIN_US045%> = ""PA"" THENû *categorias Director o Superiorû VALOR= VALOR_DIRSûEND ELSEû *categorias inferiores a Directorû VALOR= VALOR_DIRSûENDûûIMPORTE= VALOR/30 * DIASûDATO= DIASûûENDûEND",,,1,1,0,1,,,,,
@,DAYR,ANTICIPO DE AYUDA DE RENTA,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DAGA,DESCUENTO PROGRAMA PAE,D,NI,0,,0,0,0,700,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"ûFINIPER_EXT =  FECHA(FINIPER,2,""AAAAMMDD"")ûûIF (FINIPER_EXT[7,2]*1=1 AND TIPO_NOM=""NQ"") THENûImporte = PARM1ûDato = PARM2ûENDû",,,1,1,0,1,,,,,
@,DECI,DEVOLUCION CREDITO INFONAVIT,P,NI,0,,0,1,0,50,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DEVV,DEVV,D,NI,0,,0,0,1,500,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DIET,DIETAS,P,GN,1,,0,1,0,130,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,LFAH,LIQUIDACION FONDO DE AHORRO CIA,P,NI,0,,0,1,0,50,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"if PARM1 > 0 THENû    IMPORTE=  PARM1ûEND ELSEû   Importe = DIPA(""FAHC"",""IM"",EJ_FISCAL%,EJ_FISCAL%)+DIPA(""FAOE"",""IM"",EJ_FISCAL%,EJ_FISCAL%)ûEND",,,1,1,0,1,,,,,
QB,INCE,INCAP. POR ENFERMEDAD,D,GN,0,0,0,1,0,512,N,,,R,1,16,0,0,O,0,0,0,0,O,,,1,5,Importe = SDI@*PARM1ûDato = PARM1,,,0,1,1,1,,,,,
@,PARF,PARTE FIJA DE SALARIO INTEGRADO,X,NI,0,,0,1,0,1,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,IMPORTE = SDI@ * .05û,,,1,1,0,1,,,,,
@,DVAL,VALES DE DESPENSA,P,NI,0,,0,0,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,"IMP_VALE = DIPM(""VALE"",""IM"")ûIF IMP_VALE THENû    IMPORTE = 0.10ûEND ",,,1,1,0,1,,,,,
@,PFAE,PRESTAMO FONDO DE AHORRO EMP,D,NI,0,,0,1,0,631,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,SARV,SAR VOLUNTARIO,P,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,UTIL,DESCUENTO REPARACIÓN UTILITARIO,D,NI,0,,0,0,1,640,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PVAM,PRIMA VACACIONAL M,P,GN,1,,0,0,0,400,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,BPER,BONO PERFORMANCE,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,@CIC,IMPUESTO A CARGO AJUSTE ANUAL,D,NI,0,,0,0,1,960,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2-PARM1,,,1,1,0,1,,,,,
@,CLAI,DESCUENTO CLASES DE INGLES,D,NI,0,,0,0,1,640,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PREZ,DESCUENTO DE PRESTEZA,D,NI,0,,0,0,1,800,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,TEXD,TIEMPO EXTRA DOBLE,P,EN,1,,5,0,0,146,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"IF PARM1 > 0 THENû   Importe = PARM1ûEND ELSEû CCOSTO = REG_EMP<AN_EMP.CCOSTO%>û  IF TIPO_NOM EQ ""NS"" AND CCOSTO = ""1000000018"" THENû       PNOR = DIPM(""PNOR"",""IM"")û      IMPORTE = PNOR * 0.266667û  ENDûEND û",,,1,1,0,1,,,,,
@,ADEF,AYUDA DEFUNCION,P,EX,0,,0,1,0,130,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,COMP,COMPENSACION,P,GN,1,1,0,1,0,80,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,DINB,DINERO DE BOLSILLO,P,GN,1,,0,1,0,110,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PASI,PREMIO DE ASISTENCIA,P,GN,1,,0,1,0,100,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BONE,BONO NOCTURNO ESPANA,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AJFO,AJUSTE CREDITO FONACOT,D,NI,0,,0,1,0,625,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BORE,BONO DE REPATRIACION,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,HABI,HABITACION,P,GN,0,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AYVI,AYUDA DE VIVIENDA,P,EX,0,,0,1,0,201,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DIPA,CHECAR,P,NI,0,,0,0,0,9999,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARAMETRO1,,,0,1,0,1,,CHECAR,,,
@,VDES,VALES DE DESPENSA,P,GN,0,,0,1,0,102,N,,,O,500,500,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,ANTI,ANTICIPO DE NOMINA,P,GN,1,,0,1,0,50,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PPSD,PARTE PROPORCIONAL SEPTIMO DIA,P,GN,1,,0,1,0,103,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,1,1,0,1,,,,,
@,REED,REMBOLSO DESCUENTO,P,GN,1,,0,1,0,50,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1*SDI@,,,0,1,0,1,,,,,
@,COPU,COMPLEMENTO PTU 2021,P,EE,1,,15,1,0,30,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,1,1,,,,,
@,SEGV,SEGURO DE VIVIENDA,D,NI,0,,0,0,0,980,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"$INSERT AN_TIPOSûIF PARM1=0 THEN RETURNûûINFO=DIPM(""DPIE"",""IM"")+DIPM(""DPIF"",""IM"")+DIPM(""DPIE"",""IM"")ûûIF INFO>0 THENûIMPORTE=15ûRETURNûENDûûVALOR = 7.50ûIF PARM1 > 0 THENû       IMPORTE  = PARM1ûEND ELSEû  TP = REG_TIPO<AN_TIPOS.PERIODICIDAD%>û   IF TP EQ ""S"" THEN û     PERIODOS = 4û   END ELSEû    PERIODOS = 2û   ENDû  IMPORTE = VALOR/ PERIODOSûENDû",,,1,1,0,1,,,,,
@,BNOR,BONO NOCTURNO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = SDI@/8*2,,,0,1,0,1,,,,,
@,DALI,DESC ALIMENTACION,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,IFAH,INTERES FONDO DE AHORRO,P,NI,0,0,0,1,0,290,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,IMSS,CUOTA IMSS PAGADA POR EL PATRON,E,NI,0,,0,0,0,899,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,CESP,COMPENSACION ESPECIAL,P,GN,1,,0,1,0,101,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AYRE,AYUDA DE RENTA,P,GN,0,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,INRG,INGRESOS POR RETIRO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DTAE,DESCUENTO TARJETA EXTRAVIADA,D,NI,1,,0,1,0,700,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,IF PARM1+0 = 0 THEN PARM1= 174ûûImporte = PARM1,,,1,1,0,1,,,,,
@,BONC,BONO DE CAMPO,P,GN,1,,0,1,0,105,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,INCV,INCENTIVO,P,GN,1,,0,1,0,61,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe =( PARM1/100)*5000,,,1,1,0,1,,,,,
@,PPER,PRESTAMO PERSONAL,D,NI,0,,0,0,1,630,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,PRE1,,
@,RGAS,REEMBOLSO DE GASTOS,P,NI,0,,0,1,0,10,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,SABE,SALARIO BASE ESTADOS UNIDOS,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BOAL,BONO DE ALIMENTOS,P,GN,1,,0,1,0,106,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BONP,BONO DE PRODUCTIVIDAD,P,GN,1,,0,1,0,50,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DESP,DESPENSA,P,GN,1,,0,0,0,145,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"IF PARM1 > 0 THENû   Importe = PARM1ûEND ELSEû CCOSTO = REG_EMP<AN_EMP.CCOSTO%>û  IF TIPO_NOM EQ ""NS"" AND CCOSTO = ""1000000018"" THENû       PNOR = DIPM(""PNOR"",""IM"")û      IMPORTE = PNOR * 0.31û  ENDûEND û",,,1,1,0,1,,,,,
@,DADI,DIA ADICIONAL AL PERIODO,P,GN,1,,0,1,0,300,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = SDI@*PARM1ûdato = PARM1,,,1,1,0,1,,,,,
@,SUBC,SUBCONTRATACIONES,X,NI,0,,0,0,0,1,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,TOTD,TOTAL DEDUCCIONES,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,VACN,VACACIONES NO GOZADAS,P,GN,1,,0,1,0,2,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = SDI@*PARM1ûDato = PARM1,,,0,1,0,1,,,,,
@,I@02,IMPUESTO ESTATAL  BAJA CALIFORNIA,E,NI,0,,0,0,0,917,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""02"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,ORPR,ORIGEN DE RECURSO PROPIO,X,NI,0,,0,1,0,500,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = 1,,,0,1,0,1,,,,,
@,SALM,SEPARACION E INDEMNIZACION SALARIO MENS),X,NI,0,,0,1,0,800,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"IF PARM1 > 0 THENû  IMPORTE = PARM1ûEND ELSEû  SALARIO = REG_EMP<AN_EMP.SAL_MENS%>û  IMPORTE = OCONV(SALARIO,""MD2"")ûEND",,,1,1,0,1,,,,,
@,BONF,BONO FLEXIBLE,P,GN,1,,0,0,0,103,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DIMA,ESTADISTICO ENCAPACIDAD MAT,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1*SDI@ûDato = PARM1,,,0,1,0,1,,,,,
@,INFV,INFONAVIT VOLUNTARIO,P,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,RETA,NUM. RETARDOS DEL PERIODO,X,NI,0,,0,1,0,800,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,SABM,SALARIO BASE MEXICO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,ACOM,AYUDA COMEDOR,P,GN,0,,0,1,0,104,N,,,O,400,800,0,0,O,0,0,0,0,O,,,0,0,Importe = 800,,,0,1,0,1,,,,,
@,APVM,ANTICIPO PRIMA VAC MEXICO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
